frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,557,313,528.838910,300.498915
4,577,308,552.375582,296.151260
5,604,300,583.504383,288.892393
6,628,292,610.625217,281.448180
7,652,286,637.420410,276.137110
8,676,280,663.826911,270.775108
9,698,274,687.706119,265.270939
10,722,268,713.485208,259.792953
11,747,264,740.130993,256.425819
12,769,260,763.341048,252.873758
13,791,257,786.402903,250.319948
14,814,254,810.349440,247.713541
15,837,250,834.133622,243.952089
16,858,249,855.801638,243.272033
17,879,246,877.359101,240.379642
18,901,245,899.910889,239.552188
19,921,245,920.377294,239.693189
20,944,242,943.879839,236.563958
21,963,242,963.301863,236.549557
22,982,242,982.735034,236.468055
23,1003,243,1004.235643,237.368334
24,1020,243,1021.684293,237.172496
25,1040,244,1042.255922,237.943018
26,1059,246,1061.847672,239.731885
27,1077,248,1080.476977,241.480995
28,1093,250,1097.099643,243.227209
29,1111,252,1115.896682,244.872247
30,1128,255,1133.714385,247.569810
31,1143,258,1149.509820,250.292312
32,1159,261,1166.463146,252.944997
33,1174,264,1182.451258,255.600654
34,1189,268,1198.504837,259.303676
35,1203,272,1213.577590,263.023335
36,1218,276,1229.856114,266.676829
37,1232,279,1245.201889,269.273055
38,1244,284,1258.337157,274.110267
39,1257,289,1272.690306,278.889373
40,1270,294,1287.158272,283.659408
41,1282,298,1300.653034,287.388527
42,1294,304,1314.154900,293.284381
43,1306,308,1327.875717,297.006283
44,1317,315,1340.384910,304.044852
45,1328,320,1353.105460,308.912131
46,1339,326,1365.885305,314.875392
47,1349,330,1377.681083,318.716450
48,1359,336,1389.472628,324.750728
49,1368,342,1400.144258,330.849533
50,1377,349,1410.855167,338.057484
51,1386,354,1421.759779,343.089696
52,1395,360,1432.710560,349.234700
53,1404,366,1443.761363,355.398792
54,1413,371,1454.962077,360.481827
55,,,,
56,,,,
57,,,,
58,,,,
59,,,,
60,,,,
61,,,,
62,,,,
63,,,,
64,,,,
65,,,,
66,,,,
67,,,,
68,,,,
69,,,,
70,,,,
71,,,,
72,,,,
73,,,,
74,,,,
75,1471,488,1528.175552,488.087641
76,1470,493,1526.833017,493.633146
77,1470,498,1526.852167,499.179406
78,1467,503,1522.841133,504.704591
79,1467,508,1522.883044,510.245720
80,1465,514,1520.261029,516.872431
81,1464,521,1519.016026,524.613654
82,1462,525,1516.401943,529.011796
83,1461,532,1515.195106,536.745912
84,1459,538,1512.653063,543.348618
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
