frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,589,306,562.880095,288.575863
7,594,304,568.628488,286.694823
8,603,300,578.897094,282.855800
9,613,296,590.265472,279.079350
10,623,292,601.560289,275.292733
11,633,289,612.851845,272.613161
12,643,288,624.203424,272.153172
13,653,285,635.355456,269.445254
14,662,284,645.442145,268.889539
15,673,282,657.650147,267.324761
16,682,281,667.619164,266.735756
17,693,279,679.692973,265.132276
18,705,277,692.796958,263.560182
19,715,277,703.742250,264.073603
20,725,275,714.533931,262.355403
21,736,275,726.452464,262.872128
22,747,275,738.308375,263.361004
23,758,276,750.145868,264.920743
24,769,276,761.884791,265.353004
25,782,276,775.691298,265.829211
26,793,277,787.353913,267.295550
27,805,279,800.047611,269.851590
28,816,281,811.635733,272.341204
29,828,281,824.169774,272.653091
30,841,284,837.768386,276.206403
31,853,287,850.272831,279.693411
32,865,290,862.730229,283.140168
33,877,293,875.145016,286.548053
34,891,297,889.586447,291.012034
35,902,300,900.898027,294.330360
36,915,305,914.242659,299.763187
37,929,309,928.566967,304.089058
38,942,314,941.843521,309.428343
39,953,319,953.056891,314.725561
40,967,324,967.307167,319.981913
41,980,330,980.519156,326.252283
42,996,338,996.758633,334.558921
43,1005,342,1005.891873,338.680982
44,1018,349,1019.072080,345.883038
45,1031,356,1032.253651,353.048184
46,1044,363,1045.442818,360.179853
47,1056,371,1057.608421,368.333317
48,1070,379,1071.839125,376.429040
49,1083,388,1085.055431,385.546501
50,1094,396,1096.255596,393.638480
51,1107,404,1109.549548,401.681590
52,1119,413,1121.832967,410.757591
53,1129,413,1132.230514,410.585745
54,1139,406,1142.803395,403.167137
55,1147,399,1151.339141,395.745165
56,1156,392,1160.980278,388.258223
57,1164,386,1169.596496,381.795522
58,1172,380,1178.263199,375.294935
59,1180,374,1186.982681,368.754741
60,1189,369,1196.800882,363.197582
61,1197,362,1205.671133,355.513437
62,1206,358,1215.581860,350.934421
63,1214,354,1224.463466,346.359594
64,1223,350,1234.500349,341.710790
65,1230,346,1242.394349,337.112685
66,1239,342,1252.560225,332.391804
67,1247,338,1261.681505,327.679780
68,1255,335,1270.814815,324.019151
69,1263,333,1279.955172,321.419895
70,1272,331,1290.293735,318.741250
71,1279,329,1298.412355,316.150405
72,1287,327,1307.732864,313.479044
73,1296,325,1318.279060,310.719817
74,1303,324,1326.502349,309.167852
75,1312,324,1337.061115,308.577305
76,1319,324,1345.326996,308.105601
77,1327,323,1354.902845,306.437647
78,1336,323,1365.676204,305.795708
79,1343,323,1374.113742,305.283574
80,1351,324,1383.745152,305.808236
81,1358,324,1392.294742,305.274210
82,1366,326,1401.975928,306.906925
83,1373,329,1410.403754,309.742882
84,1381,330,1420.292236,310.237226
85,1388,333,1428.832948,313.070158
86,1395,335,1437.509286,314.769356
