frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,592,308,566.559888,291.029252
12,,,,
13,616,308,594.548643,292.661741
14,,,,
15,638,289,618.569893,272.943886
16,652,286,634.287307,270.497025
17,664,282,647.567841,266.784447
18,678,278,662.993949,263.168996
19,691,275,677.259382,260.578768
20,706,273,693.683290,259.177454
21,720,270,708.845087,256.573658
22,732,268,721.794759,254.946826
23,745,266,735.757122,253.337743
24,759,265,750.761777,252.843549
25,777,263,769.904625,251.358340
26,791,261,784.696018,249.666596
27,809,259,803.642373,248.062059
28,821,260,816.288629,249.522992
29,838,260,834.086383,249.975647
30,854,260,850.768266,250.342139
31,869,260,866.355716,250.633739
32,884,261,881.915596,251.969680
33,902,264,900.553016,255.469324
34,920,265,919.118408,256.710240
35,937,266,936.624870,257.877419
36,954,269,954.113836,261.156656
37,968,271,968.503665,263.296483
38,986,274,986.997270,266.449706
39,1002,277,1003.435805,269.555060
40,1018,281,1019.871626,273.687687
41,1038,285,1040.455511,277.697619
42,1055,290,1057.957100,282.770094
43,1072,295,1075.496625,287.785204
44,1090,300,1094.130582,292.720159
45,1105,306,1109.661464,298.759809
46,1126,313,1131.536346,305.646935
47,1140,318,1146.180815,310.558386
48,1161,326,1168.254223,318.410147
49,1178,334,1186.189195,326.357976
50,1195,341,1204.283637,333.202924
51,1212,349,1222.475993,341.092161
52,1229,357,1240.819204,348.960655
53,1246,366,1259.286897,357.885289
54,1261,374,1275.729815,365.816762
55,1280,384,1296.784961,375.720441
56,1298,396,1316.874363,387.822095
57,1316,407,1337.273331,398.875246
58,1332,418,1355.599971,410.043666
59,1349,429,1375.373450,421.214463
60,1364,439,1393.060677,431.433882
61,1382,453,1414.551941,445.932860
62,1397,465,1432.759043,458.456991
63,1411,464,1450.390993,456.925864
64,1425,456,1468.529725,447.679908
65,1440,449,1488.248752,439.371000
66,1454,445,1506.866609,434.322918
67,1468,439,1525.894385,426.952939
68,1482,434,1545.210773,420.598737
69,1496,429,1564.876370,414.141279
70,1509,424,1583.486731,407.638419
71,1522,420,1602.362385,402.187008
72,1537,417,1624.447942,397.664831
73,1552,414,1646.994962,393.046100
74,1565,410,1667.045037,387.303103
75,1578,406,1687.500626,381.451549
76,1593,403,1711.494066,376.502202
77,1606,402,1732.623159,374.052456
78,1620,400,1756.015289,370.200746
79,1632,397,1776.712821,365.216517
80,1646,396,1801.250425,362.364923
81,1656,396,1819.174830,361.148810
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
