frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,564,315,537.330479,303.084415
8,576,309,551.249260,297.188651
9,591,303,568.548934,291.461868
10,612,300,592.732937,289.310641
11,628,294,610.726492,283.617167
12,648,288,633.031125,278.107467
13,664,286,650.808315,276.700815
14,684,282,672.724499,273.282728
15,705,279,695.530082,270.933387
16,720,273,711.523016,265.085371
17,738,273,730.843026,265.748902
18,756,273,749.998999,266.354269
19,774,270,768.919104,263.708967
20,789,270,784.663856,264.129083
21,810,270,806.566873,264.651580
22,825,264,821.998544,258.615605
23,843,267,840.654362,262.146489
24,864,267,862.247306,262.481808
25,882,264,880.652762,259.539838
26,894,264,892.923319,259.663737
27,912,270,911.333642,266.132193
28,930,273,929.671029,269.371489
29,942,270,941.871607,266.241652
30,957,273,957.127497,269.397100
31,978,276,978.475199,272.488371
32,993,279,993.721740,275.551933
33,1011,279,1012.063444,275.404522
34,1020,282,1021.217526,278.460229
35,1041,288,1042.613359,284.490697
36,1053,291,1054.869639,287.458543
37,1068,297,1070.185511,293.494473
38,1080,297,1082.553452,293.280687
39,1089,306,1091.681588,302.518805
40,1107,306,1110.345196,302.153374
41,1122,315,1125.779283,311.229027
42,1137,315,1141.492305,310.876015
43,1146,324,1150.740663,320.064306
44,1161,330,1166.441180,325.957292
45,1176,336,1182.236437,331.838325
46,1188,339,1194.996198,334.654120
47,1200,345,1207.747131,340.603616
48,1212,354,1220.492145,349.692139
49,1218,357,1226.936053,352.668037
50,1236,369,1246.318101,364.744278
51,1242,375,1252.773663,370.868445
52,1254,381,1265.915677,376.845259
53,,,,
54,,,,
55,,,,
56,,,,
57,,,,
58,,,,
59,,,,
60,,,,
61,,,,
62,,,,
63,,,,
64,,,,
65,,,,
66,,,,
67,,,,
68,,,,
69,,,,
70,,,,
71,,,,
72,,,,
73,,,,
74,,,,
75,,,,
76,,,,
77,,,,
78,,,,
79,,,,
80,,,,
81,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
