frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,564,312,537.162814,299.800612
11,579,307,554.680879,295.169328
12,600,300,578.868578,288.678918
13,616,295,597.068315,284.086800
14,636,291,619.652641,280.766576
15,657,285,642.964261,275.294668
16,677,280,664.930608,270.820116
17,692,277,681.279011,268.245603
18,711,273,701.796542,264.731460
19,729,270,721.093093,262.208584
20,747,267,740.235708,259.641536
21,765,264,759.240002,257.028770
22,783,263,778.178934,256.505075
23,801,261,796.972035,254.861154
24,817,259,813.587870,253.119848
25,831,259,828.107224,253.425495
26,849,258,846.679866,252.704483
27,866,258,864.171473,252.976035
28,882,257,880.572015,252.124253
29,897,258,895.934386,253.340726
30,915,258,914.320574,253.475747
31,930,259,929.625909,254.604140
32,946,260,945.935175,255.693532
33,960,261,960.199134,256.742510
34,975,263,975.478016,258.810344
35,987,265,987.700357,260.858976
36,1002,267,1002.989140,262.857566
37,1017,270,1018.283772,265.873985
38,1030,272,1031.562889,267.826078
39,1044,275,1045.876090,270.790788
40,1055,278,1057.131589,273.776382
41,1068,282,1070.450254,277.759880
42,1080,285,1082.785406,280.686854
43,1092,289,1095.131801,284.646482
44,1104,293,1107.512322,288.587431
45,1117,297,1120.976369,292.486887
46,1126,301,1130.296862,296.469034
47,1135,305,1139.642144,300.442392
48,1147,310,1152.153604,305.377967
49,1156,314,1161.565095,309.334121
50,1167,319,1173.108328,314.277949
51,1176,324,1182.564851,319.271485
52,1185,328,1192.086106,323.211344
53,1197,336,1204.764112,331.258350
54,1203,341,1211.101492,336.329118
55,1213,346,1221.802945,341.284239
56,1221,352,1230.347290,347.346644
57,1228,358,1237.834218,353.439062
58,1235,355,1245.609976,350.088437
59,1240,350,1251.278027,344.674957
60,1246,344,1258.119384,338.148284
61,1251,339,1263.854539,332.683105
62,1258,331,1271.975672,323.925636
63,1264,327,1278.876359,319.424184
64,1269,321,1284.770370,312.798475
65,1275,318,1291.706021,309.318056
66,1279,314,1296.442840,304.833458
67,1286,309,1304.690365,299.104485
68,1291,305,1310.640941,294.523422
69,1297,300,1317.837141,288.777480
70,1301,297,1322.644578,285.290546
71,1306,294,1328.642047,281.732192
72,1311,291,1334.671520,278.155362
73,1315,289,1339.494437,275.720253
74,1320,286,1345.582288,272.110504
75,1325,284,1351.639822,269.587024
76,1329,282,1356.533984,267.115160
77,1334,280,1362.647683,264.565462
78,1337,280,1366.249492,264.363204
79,1342,277,1372.481530,260.679166
80,1347,276,1378.606618,259.210087
81,1350,276,1382.252656,258.995214
82,1354,275,1387.202424,257.585468
83,1358,275,1392.097839,257.290913
84,1362,275,1397.011262,256.992807
85,1365,275,1400.708286,256.766888
86,1369,275,1405.653780,256.462532
87,1373,275,1410.617918,256.154584
