frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,1325,274,1356.352341,251.194520
13,1308,268,1336.547161,245.770626
14,1292,265,1317.905874,243.656485
15,1273,260,1296.149658,239.447163
16,1254,261,1274.220934,241.991943
17,1238,254,1256.516519,235.177235
18,1219,252,1235.263529,234.178997
19,1198,248,1212.142631,230.962848
20,1181,246,1193.528163,229.688757
21,1162,245,1172.835551,229.577213
22,1144,244,1153.398888,229.332603
23,1124,243,1131.965708,229.094803
24,1102,243,1108.530428,229.950658
25,1082,243,1087.378355,230.624798
26,1065,241,1069.552417,228.898054
27,1046,241,1049.651072,229.373838
28,1029,242,1031.895124,230.834612
29,1011,243,1013.162088,232.237863
30,988,244,989.305102,233.609253
31,971,244,971.713622,233.725981
32,954,248,954.132425,238.186088
33,933,250,932.448653,240.356210
34,918,250,916.952279,240.272850
35,900,255,898.390408,245.600579
36,883,258,880.836497,248.670040
37,864,258,861.127042,248.348778
38,848,264,844.608853,254.595089
39,832,267,827.993901,257.498378
40,813,270,808.181599,260.262610
41,798,273,792.496858,263.085185
42,786,279,780.028038,269.246489
43,770,290,763.463873,280.673635
44,752,289,744.249436,278.907158
45,738,294,729.438735,283.789739
46,723,296,713.338892,285.324654
47,712,301,701.625428,290.284178
48,697,308,685.576866,297.216847
49,686,312,673.685740,301.046655
50,672,318,658.504385,306.891758
51,660,325,645.500471,313.909361
52,648,330,632.309889,318.735411
53,640,336,623.605718,324.850975
54,630,341,612.536442,329.767870
55,618,348,599.215343,336.751007
56,606,354,585.736031,342.641959
57,600,359,579.062045,347.764531
58,588,366,565.466794,354.745129
59,582,370,558.650616,358.781451
60,570,378,544.923099,366.859932
61,562,382,535.627985,370.798069
62,555,389,527.627217,378.064168
63,546,393,517.009580,381.962992
64,537,387,505.776068,374.918081
65,528,381,494.420404,367.806232
66,522,375,486.656368,360.812306
67,511,372,472.776308,356.779456
68,504,365,463.509169,348.494212
69,497,363,454.505190,345.757375
70,490,357,445.131138,338.485863
71,481,354,433.312119,334.395226
72,474,351,423.978448,330.422992
73,468,345,415.621551,323.069627
74,461,342,406.124881,319.016532
75,453,339,395.206733,314.835096
76,447,336,386.874029,310.801007
77,441,334,378.571330,307.899060
78,434,331,368.736879,303.704719
79,429,327,361.462228,298.505924
80,424,326,354.449644,296.803529
81,418,324,345.889027,293.798927
82,412,322,337.259336,290.768832
83,408,319,331.276602,286.752249
84,400,317,319.668622,283.434786
85,396,318,314.056675,284.156405
86,392,317,308.177211,282.478120
87,387,315,300.689547,279.462670
88,384,315,296.320258,279.090241
89,378,315,287.530332,278.336293
90,376,314,284.457247,276.871195
91,372,313,278.411793,275.142356
92,366,312,269.343593,273.137434
93,363,314,265.113631,275.177591
