frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,612,296,589.104105,279.009671
6,629,289,608.262700,272.344189
7,647,287,628.684841,271.294726
8,665,281,648.629942,265.731313
9,684,278,669.669402,263.517056
10,700,273,687.085280,258.854223
11,720,270,708.845087,256.573658
12,740,266,730.360151,253.108392
13,756,261,747.371749,248.287005
14,779,256,771.764093,243.692620
15,799,252,792.851936,239.994671
16,819,249,813.863119,237.319752
17,840,246,835.825981,234.582816
18,862,244,858.768101,232.875467
19,883,240,880.560708,228.825077
20,904,238,902.345849,226.888076
21,924,236,923.067541,224.840015
22,948,234,947.928890,222.698644
23,968,233,968.658088,221.547752
24,990,232,991.490473,220.279469
25,1013,228,1015.466598,215.524707
26,1036,229,1039.460018,216.218935
27,1056,229,1060.423157,215.743038
28,1081,228,1086.802791,213.882025
29,1103,228,1110.153589,213.097657
30,1125,229,1133.637933,213.316584
31,1148,229,1158.449847,212.230395
32,1172,230,1184.558021,212.082182
33,1192,230,1206.597555,210.893252
34,1216,232,1233.230422,211.611233
35,1239,234,1259.088443,212.259914
36,1260,236,1283.005914,212.937410
37,1282,238,1308.430221,213.419416
38,1305,241,1335.357363,214.852630
39,1327,244,1361.539593,216.261129
40,1348,247,1386.950387,217.662760
41,1370,251,1413.965973,220.038198
42,1392,255,1441.510613,222.316879
43,1412,259,1467.001668,224.739939
44,1433,264,1494.207260,228.165623
45,1454,268,1522.126215,230.317280
46,1473,274,1547.616689,235.082472
47,1492,279,1573.781048,238.595350
48,1511,284,1600.529235,242.063180
49,1531,290,1629.257654,246.573576
50,1549,296,1655.663479,251.343386
51,1568,301,1684.455077,254.684994
52,1586,308,1712.129176,260.645303
53,1604,315,1740.604788,266.585856
54,1621,321,1768.434921,271.389597
55,1637,328,1795.247734,277.603629
56,1654,336,1824.680005,284.896348
57,1672,343,1857.536088,290.631890
58,1685,350,1881.996183,297.256725
59,1702,357,1916.205031,302.939554
60,1718,366,1950.251851,311.327634
61,1732,374,1982.554030,318.638265
62,1746,382,2018.182806,325.652336
63,1760,390,2058.680569,332.185229
64,1773,397,2103.238560,336.895046
65,1786,406,2157.472948,343.440463
66,1798,414,2224.295866,347.245166
67,1811,423,2333.344788,347.899412
68,1823,431,2520.420986,338.496734
69,1836,441,3090.040419,291.262733
70,1847,449,8710.114794,-299.226038
71,1858,457,-57.723689,646.446661
72,1869,467,831.199028,557.107840
73,1879,475,945.643607,547.129824
74,1889,484,949.968160,546.795622
75,1898,493,599.909737,566.659523
76,1908,502,2026.408252,496.463471
77,1917,511,1935.957337,510.298276
78,,,,
79,,,,
80,,,,
81,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
