frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,560,313,532.436680,300.670012
6,578,307,553.500948,295.113884
7,598,300,576.545200,288.571086
8,619,294,600.454979,283.156507
9,640,288,624.024437,277.715144
10,662,283,648.444454,273.369323
11,681,278,669.249845,268.842194
12,701,273,690.934123,264.320683
13,722,268,713.485208,259.792953
14,742,264,734.795780,256.247684
15,762,260,755.934568,252.647161
16,782,257,776.952543,250.059808
17,802,254,797.834007,247.409907
18,821,252,817.582890,245.741584
19,840,251,837.257664,245.080231
20,858,249,855.801638,243.272033
21,877,247,875.317880,241.420798
22,895,246,893.773174,240.562461
23,912,245,911.171701,239.638845
24,930,245,929.577656,239.732658
25,946,245,945.926095,239.766146
26,963,245,963.294345,239.750320
27,980,246,980.665912,240.747597
28,994,247,994.980410,241.717470
29,1010,248,1011.359897,242.630436
30,1025,249,1026.741482,243.511485
31,1040,251,1042.140213,245.419083
32,1054,254,1056.523665,248.372538
33,1067,256,1069.925116,250.248271
34,1082,259,1085.418399,253.116153
35,1094,261,1097.861445,254.958633
36,1107,264,1111.364459,257.818064
37,1120,268,1124.888092,261.718652
38,1132,271,1137.438058,264.560571
39,1145,274,1151.099236,267.351261
40,1155,278,1161.595892,271.287946
41,1166,282,1173.199773,275.178516
42,1177,286,1184.854118,279.056277
43,1187,290,1195.482670,282.959059
44,1197,295,1206.120981,287.919229
45,1206,299,1215.755964,291.844035
46,1216,304,1226.489895,296.791079
47,1225,309,1236.177852,301.771976
48,1235,314,1247.018708,306.710812
49,1244,319,1256.808076,311.686792
50,1252,324,1265.531389,316.701667
51,1258,328,1272.092124,320.729687
52,1267,334,1281.980432,326.773443
53,1275,340,1290.793977,332.859262
54,1283,346,1299.657018,338.949280
55,1288,350,1305.213177,343.024820
56,1294,351,1312.050509,343.865261
57,1300,343,1319.276536,335.071178
58,1305,337,1325.318678,328.417190
59,1310,331,1331.403638,321.728107
60,1314,326,1336.312827,316.134294
61,1319,320,1342.478151,309.378325
62,1324,315,1348.635722,303.674559
63,1329,311,1354.779103,299.033376
64,1333,306,1359.824962,293.328076
65,1337,302,1364.842702,288.695695
66,1341,298,1369.888655,284.041810
67,1346,294,1376.171640,279.301386
68,1350,291,1381.213876,275.711722
69,1353,288,1385.063411,272.174023
70,1357,285,1390.152115,268.553230
71,1360,282,1394.039707,264.987566
72,1364,280,1399.102412,262.456372
73,1367,277,1403.027299,258.864657
74,1371,275,1408.133504,256.309008
75,1374,273,1412.017994,253.819931
76,1378,272,1417.087130,252.373395
77,1380,271,1419.669962,251.081133
78,1383,269,1423.596740,248.569562
79,1386,268,1427.455488,247.185799
80,1389,267,1431.327118,245.796913
81,1392,267,1435.126514,245.542907
82,1394,266,1437.751406,244.231515
83,1398,266,1442.845872,243.885930
84,1400,266,1445.400735,243.711692
