frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,1343,276,1377.988708,251.893075
3,1327,273,1358.847450,249.872796
4,1307,268,1335.359997,245.854515
5,1284,264,1308.625009,243.152153
6,1260,261,1281.089898,241.558769
7,1236,259,1253.914739,240.974792
8,1214,255,1229.487771,237.883641
9,1186,251,1198.738025,235.036679
10,1162,251,1172.533138,236.305715
11,1140,250,1148.819470,236.225571
12,1114,249,1121.057648,236.187020
13,1086,246,1091.502005,233.833885
14,1063,244,1067.373120,232.285055
15,1040,241,1043.384045,229.505997
16,1010,240,1012.166237,228.929339
17,985,242,986.215562,231.423968
18,961,242,961.378105,231.553444
19,934,242,933.451890,231.537841
20,911,241,909.634337,230.283205
21,886,242,883.709849,231.087883
22,861,244,857.725282,232.854774
23,839,245,834.752622,233.448577
24,815,247,809.587714,234.978056
25,791,248,784.224872,235.265509
26,766,250,757.626361,236.490819
27,745,252,735.105223,237.768830
28,723,256,711.397667,241.134885
29,698,257,683.970703,240.864513
30,678,261,661.959933,244.144421
31,657,265,638.579308,247.281793
32,636,267,614.763523,248.074918
33,616,270,591.851864,249.985822
34,596,276,568.860026,255.237155
35,576,282,545.542907,260.434247
36,558,286,524.134968,263.467935
37,539,290,501.174793,266.364720
38,521,294,479.094398,269.304571
39,503,298,456.653961,272.202432
40,486,304,435.331444,277.485027
41,469,309,413.556933,281.588376
42,455,314,395.435402,285.985314
43,440,319,375.688478,290.272946
44,424,324,354.235862,294.448507
45,409,332,334.132612,302.273321
46,396,338,316.325423,307.969930
47,382,344,296.787496,313.574487
48,370,350,279.864053,319.414942
49,356,356,259.679943,325.059882
50,344,360,241.954038,328.543333
51,333,366,225.705055,334.558416
52,322,372,209.197141,340.601201
53,310,376,190.596134,344.133325
54,300,381,175.013799,349.118185
55,288,388,156.084804,356.355645
56,280,394,143.390104,362.844200
57,269,400,125.378396,369.039635
58,261,407,112.319364,376.831840
59,252,412,97.055135,382.076157
60,243,418,81.593169,388.594867
61,236,424,69.477234,395.359694
62,228,430,55.272044,402.057121
63,220,435,40.652042,407.532615
64,214,441,29.689406,414.505302
65,206,447,14.537949,421.317349
66,199,454,1.105249,429.546545
67,193,459,-10.793372,435.363384
68,188,465,-20.762635,442.589786
69,182,471,-33.138767,449.766598
70,176,478,-45.793514,458.285465
71,172,482,-54.513816,463.134056
72,165,489,-70.262888,471.678068
73,161,494,-79.498456,477.906492
74,155,499,-94.030736,484.027603
75,152,505,-101.296563,491.732945
76,147,511,-114.112429,499.359835
77,144,516,-122.003136,505.836159
78,140,522,-132.946253,513.644274
79,136,526,-144.459870,518.834686
80,132,534,-156.375887,529.488885
81,130,539,-162.571345,536.218458
82,126,544,-175.609394,542.976677
83,124,549,-182.424111,549.817797
84,120,554,-196.739551,556.749396
85,118,559,-204.350365,563.728649
86,115,566,-216.395445,573.622139
