frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,1341,276,1375.548521,252.074613
3,1318,272,1348.127682,249.504786
4,1302,270,1329.274433,248.554657
5,1284,268,1308.312853,247.707572
6,1265,268,1286.322749,249.129879
7,1248,267,1266.966520,249.194019
8,1228,266,1244.454207,249.382230
9,1209,266,1223.263762,250.537801
10,1194,266,1206.700476,251.386177
11,1172,267,1182.601405,253.640535
12,1154,267,1163.124960,254.486640
13,1134,268,1141.630827,256.439820
14,1116,270,1122.405686,259.320928
15,1097,273,1102.240727,263.240971
16,1077,277,1081.154440,268.176624
17,1057,280,1060.243390,271.915282
18,1038,282,1040.508179,274.455517
19,1018,286,1019.803977,279.084571
20,1000,291,1001.238007,284.670497
21,982,295,982.750470,289.100711
22,963,303,963.281846,297.727303
23,945,305,944.894618,299.871146
24,933,309,932.650532,304.102479
25,915,312,914.286092,307.206426
26,891,322,889.847382,317.606046
27,873,330,871.526535,325.849703
28,855,339,853.207506,335.077923
29,843,345,840.982369,341.193735
30,825,351,822.559976,347.177058
31,808,359,805.150626,355.230846
32,794,366,790.777405,362.264423
33,777,375,773.270373,371.295656
34,768,387,764.129519,383.601132
35,748,392,743.243472,388.354427
36,735,405,729.811249,401.577436
37,723,405,717.069036,401.294702
38,708,417,701.332239,413.423306
39,696,429,688.714978,425.621058
40,687,432,679.061829,428.534686
41,657,426,646.123515,421.515445
42,642,420,629.311077,414.775759
43,623,416,607.848987,409.939207
44,606,413,588.397760,406.153138
45,588,410,567.516104,402.258691
46,570,406,546.270203,397.207022
47,553,404,525.967572,394.276015
48,536,402,505.346735,391.278261
49,520,400,485.625184,388.264079
50,504,399,465.644594,386.288866
51,486,393,442.481525,378.574547
52,477,396,431.099903,381.365751
53,459,399,407.830443,383.596483
54,450,399,395.930917,383.016635
55,435,396,375.625122,378.613543
56,420,396,355.168885,377.553140
57,402,402,330.582592,383.128597
58,390,399,313.376153,378.776227
59,378,396,295.893780,374.353238
60,369,405,283.498486,384.131833
61,354,405,261.322868,382.949809
62,351,405,256.833772,382.707732
63,333,405,229.502154,381.213454
64,318,414,206.949054,390.664838
65,312,414,197.483289,390.162889
66,294,414,168.538795,388.601361
67,294,420,169.061498,395.849963
68,279,423,144.550887,398.193739
69,279,423,144.550887,398.193739
70,267,426,124.516773,400.799191
71,258,432,109.517676,407.367189
72,246,435,88.632423,410.008804
73,240,435,77.842260,409.465721
74,234,444,67.707293,420.124410
75,231,447,62.441042,423.603351
76,213,453,28.873646,429.565818
77,210,456,23.280057,433.089077
78,204,462,11.918556,440.165736
79,201,462,5.892276,439.910569
80,192,468,-12.071028,446.785516
81,186,474,-24.245099,453.966544
82,180,477,-37.000992,457.329422
83,174,483,-49.884050,464.593546
84,171,489,-56.253758,472.138884
85,165,495,-69.812460,479.506050
86,159,501,-83.896647,486.936725
