frame,x,y,undistort_x,undistort_y
0,,,,
1,,,,
2,,,,
3,556,314,527.694844,301.538847
4,579,306,554.625364,294.076519
5,606,298,585.710986,286.822167
6,635,289,618.420326,278.548694
7,662,283,648.444454,273.369323
8,688,278,676.941019,269.150087
9,717,269,708.128191,260.670971
10,740,263,732.621677,255.100929
11,766,258,760.104589,250.633132
12,794,253,789.435142,246.121272
13,816,247,812.261305,240.269102
14,842,242,839.147787,235.489443
15,866,237,863.852112,230.557870
16,891,231,889.507133,224.453046
17,914,230,913.117105,223.588906
18,937,227,936.688273,220.469290
19,958,224,958.220225,217.244366
20,981,221,981.840900,213.911714
21,1003,219,1004.487127,211.556024
22,1024,216,1026.193560,208.023402
23,1043,215,1045.887371,206.601368
24,1064,214,1067.753499,205.050289
25,1084,214,1088.669516,204.520774
26,1103,212,1108.723271,201.744452
27,1119,213,1125.627296,202.284066
28,1139,210,1147.070643,198.199248
29,1156,211,1165.301870,198.563262
30,1172,210,1182.682399,196.696170
31,1191,211,1203.397455,196.825882
32,1206,211,1219.943282,195.990484
33,1221,213,1236.512545,197.337772
34,1236,213,1253.351800,196.397751
35,1252,216,1271.291746,198.708931
36,1266,216,1287.321980,197.734374
37,1280,218,1303.365164,198.973095
38,1294,219,1319.643831,199.040372
39,1306,222,1333.562209,201.501060
40,1319,223,1348.964441,201.579412
41,1331,225,1363.233803,202.850727
42,1344,228,1378.775591,205.155834
43,1354,230,1390.871186,206.560166
44,1368,232,1408.053144,207.580337
45,1378,235,1420.308826,210.103114
46,1390,238,1435.216658,212.424590
47,1400,240,1447.814375,213.767726
48,1409,242,1459.234587,215.198255
49,1421,246,1474.480556,218.646132
50,1430,249,1486.031569,221.227833
51,1439,253,1497.582476,224.975886
52,1449,256,1510.689694,227.450642
53,1458,258,1522.676101,228.852580
54,1467,263,1534.458364,233.779011
55,1475,267,1545.074150,237.641266
56,1483,269,1555.995023,239.149648
57,1490,273,1565.389513,243.127508
58,1498,277,1576.278252,247.005964
59,1507,281,1588.700785,250.785962
60,1513,285,1596.912759,254.893889
61,1521,288,1608.201962,257.609373
62,1528,292,1618.022354,261.628385
63,1535,297,1627.822555,266.850581
64,1541,301,1636.322954,270.996988
65,1548,305,1646.392626,275.050476
66,1555,309,1656.553702,279.116383
67,1560,313,1663.752427,283.399088
68,1567,318,1673.976270,288.691346
69,1571,323,1679.651631,294.297898
70,1577,327,1688.575635,298.518415
71,1583,331,1697.576336,302.752768
72,1588,336,1704.979245,308.302107
73,1594,340,1714.128048,312.566774
74,1599,345,1721.662971,318.147671
75,1603,350,1727.648251,323.833651
76,1608,353,1735.476769,327.023738
77,1613,358,1743.194345,332.650871
78,1617,363,1749.334894,338.379640
79,1621,367,1755.606389,342.907925
80,1626,372,1763.511708,348.586039
81,1630,377,1769.813392,354.361213
82,1634,381,1776.243477,358.933436
83,1638,386,1782.652414,364.740456
84,1642,391,1789.118671,370.564975
85,1645,396,1793.923759,376.473962
86,1649,401,1800.498152,382.332776
87,1652,405,1805.454602,387.046108
88,1655,411,1810.332609,394.224549
89,1658,415,1815.369332,398.964909
90,1662,420,1822.163472,404.895639
91,1665,426,1827.196331,412.128041
92,1667,429,1830.627416,415.728731
93,1670,435,1835.749551,422.992715
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
121,,,,
122,,,,
123,,,,
124,,,,
125,,,,
126,,,,
127,,,,
128,,,,
129,,,,
130,,,,
131,,,,
132,,,,
133,,,,
134,,,,
135,,,,
136,,,,
137,,,,
138,,,,
139,,,,
140,,,,
141,,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
